age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,sex,income
35,2,103260,12,14,2,10,5,4,0,0,35,39,1,1
39,4,79331,12,14,2,4,0,1,15024,0,40,39,1,0
40,4,135056,7,12,0,1,4,4,0,0,40,39,0,1
66,4,142723,4,3,3,6,0,4,0,0,40,33,0,1
30,1,188569,6,5,2,13,0,4,0,0,40,39,0,0
43,4,57322,7,12,0,3,1,4,0,0,40,39,0,0
47,4,178309,9,5,4,8,4,4,0,0,50,39,0,1
45,4,166107,12,14,4,1,1,1,0,0,40,30,0,1
31,2,53042,15,7,2,7,0,2,0,0,60,38,0,0
33,4,155343,11,9,2,12,0,4,3103,0,40,39,1,0
32,4,35595,9,13,4,1,1,4,0,0,40,39,0,0
28,4,429507,7,12,2,6,0,2,0,0,40,39,0,0
50,1,159670,11,9,2,1,0,4,0,0,40,39,1,0
63,4,151210,5,4,0,12,1,4,0,0,40,39,0,1
28,4,186792,9,9,2,1,0,4,0,0,40,39,0,0
62,4,204640,15,10,6,1,4,2,0,0,40,39,0,1
52,4,87205,11,9,0,8,1,4,0,0,38,39,0,1
38,5,112847,14,15,2,10,0,1,0,0,40,39,1,0
41,4,107306,11,9,4,4,1,4,2174,0,40,39,0,0
50,7,211319,12,14,4,10,1,4,0,0,38,39,0,0
59,4,183606,1,7,2,0,0,4,0,0,40,39,0,0
32,4,162028,11,9,2,12,0,4,0,0,49,39,0,0
73,2,232871,5,4,2,4,0,4,2228,0,10,39,0,0
52,5,101017,11,9,0,4,4,4,0,0,38,39,0,0
57,4,114495,11,9,2,4,0,4,0,0,60,39,0,0
35,4,183898,8,11,2,4,0,4,7298,0,50,39,1,0
51,4,163921,9,13,2,14,0,4,0,0,56,39,1,0
22,4,311764,1,7,6,12,3,2,0,0,35,39,0,1
49,4,188330,15,9,2,12,0,4,0,0,40,39,1,0
22,4,267174,11,9,2,6,3,2,0,0,40,39,0,0
46,2,36228,11,9,2,3,0,4,0,1902,40,39,0,0
48,4,199739,11,9,0,3,4,4,0,0,40,39,0,1
52,4,185407,11,9,2,3,0,4,0,0,40,0,0,0
43,7,206139,9,13,2,1,0,4,0,0,50,39,1,0
25,4,282063,5,4,2,6,0,4,0,0,40,26,0,0
31,4,332379,15,4,4,3,1,4,0,0,40,39,0,0
19,4,418324,15,10,4,12,3,4,0,0,36,39,0,0
19,0,59342,9,10,5,1,3,4,0,0,45,39,0,0
51,4,158948,11,9,2,14,0,4,0,0,84,39,1,0
51,4,221532,9,13,0,4,4,4,0,0,40,39,1,0
22,6,202920,11,9,4,10,4,4,0,0,40,6,1,1
37,2,118909,11,9,0,1,4,2,0,0,35,39,0,1
19,4,286469,15,10,4,12,3,4,0,0,30,39,0,1
39,4,152453,11,9,0,14,4,4,0,0,55,39,0,1
21,7,142766,15,10,4,8,3,4,0,0,10,39,0,0
52,4,198744,11,9,6,12,1,4,0,0,40,39,0,1
52,2,272780,15,10,2,10,0,4,0,0,24,39,0,0
42,7,208137,12,9,0,10,1,4,0,0,38,39,0,1
56,4,261232,11,9,4,3,1,4,0,0,40,39,0,0
23,6,64292,11,9,4,1,1,4,0,0,40,39,0,1
58,4,312131,12,14,2,12,0,4,0,0,40,39,0,0
70,4,30713,11,9,2,5,0,4,0,0,30,39,0,0
30,4,246439,15,10,0,1,4,4,0,0,40,39,0,0
45,4,338105,9,13,2,1,0,4,0,0,40,30,0,0
23,4,228243,15,10,4,3,1,4,0,0,44,39,0,0
34,2,62463,15,10,2,14,0,4,0,1579,50,39,0,0
38,4,318533,9,13,2,3,5,4,0,0,40,39,0,1
24,4,165054,8,11,2,3,0,4,0,0,40,39,0,0
53,4,121618,5,4,4,14,1,0,0,0,40,39,0,0
45,1,273194,11,9,2,14,1,2,3325,0,40,39,0,0
21,0,126708,15,10,4,0,3,4,0,0,40,39,0,1
21,4,538319,15,10,4,8,0,4,0,0,40,33,0,1
34,4,238246,9,13,4,10,1,4,0,0,40,39,0,1
32,5,244665,11,9,2,14,0,4,5178,0,45,39,1,0
21,4,131811,11,9,2,6,0,4,0,0,35,39,0,0
63,0,231777,12,14,2,0,0,4,0,0,30,39,0,0
23,4,156807,6,5,4,6,3,2,0,0,40,39,0,0
28,4,236861,9,7,0,3,4,4,0,0,50,39,0,0
29,4,229842,11,9,4,14,4,2,0,0,45,39,0,0
25,2,190057,9,13,4,10,3,4,0,0,40,39,0,1
44,5,55076,12,14,4,10,3,4,0,0,60,39,0,1
18,4,152545,5,9,4,8,3,4,0,0,8,39,0,1
26,4,413297,11,9,4,8,3,4,0,0,24,39,0,0
47,2,171095,7,12,2,1,5,4,0,0,35,39,1,1
23,0,239322,11,9,2,12,1,4,0,0,40,39,0,0
46,4,138999,15,10,2,7,0,4,0,0,40,39,0,0
61,2,95450,9,13,2,4,0,4,5178,0,50,39,1,0
25,4,176520,11,9,4,3,2,4,0,0,40,39,0,0
38,2,72338,4,9,2,6,0,1,0,0,54,39,1,0
60,0,386261,9,10,3,0,4,2,0,0,15,39,0,1
23,4,235722,15,10,4,8,1,4,0,0,20,39,0,0
36,1,128884,11,9,0,1,1,4,0,0,48,39,0,1
46,4,187226,6,5,0,8,1,4,0,0,25,39,0,0
32,6,298332,9,13,2,1,0,4,0,0,45,39,1,0
40,4,173607,0,6,2,14,0,4,0,0,40,39,0,0
31,4,226756,11,9,4,1,3,2,0,0,40,39,0,0
31,4,157887,15,10,2,4,0,4,0,0,25,39,1,0
32,7,171111,9,13,4,1,1,4,0,0,37,39,0,0
21,4,126314,15,10,4,8,3,4,0,0,10,39,0,0
63,4,174018,15,10,2,6,0,2,0,0,40,39,1,0
44,4,144778,15,10,5,4,1,4,0,0,45,39,1,0
42,6,201522,9,13,2,12,0,4,0,0,60,39,0,0
23,0,22966,9,13,4,0,3,4,0,0,35,39,0,0
30,4,399088,15,10,0,1,1,4,0,0,40,39,0,1
24,4,282202,11,13,4,8,4,4,0,0,40,39,0,0
42,4,102606,11,13,2,13,0,4,0,0,40,39,1,0
44,6,246862,11,9,2,10,5,4,0,0,40,22,1,1
27,1,508336,9,13,4,4,3,4,0,0,48,39,0,0
27,2,375077,15,10,4,4,5,4,0,0,40,39,0,0
22,4,235733,11,13,2,8,1,4,0,0,45,39,0,1
51,4,107910,11,9,4,3,1,4,0,0,40,39,0,1
43,6,184425,15,13,2,5,0,4,0,0,99,39,1,0
22,6,143062,11,9,4,8,3,4,0,0,40,12,0,0
25,4,199545,15,10,2,4,5,4,0,0,15,39,0,1
68,6,197015,11,9,2,5,0,4,0,0,47,39,0,0
62,4,149617,15,10,6,4,1,4,0,0,16,39,0,1
26,4,33610,11,9,0,8,2,4,0,0,40,39,0,0
34,4,192002,12,14,2,10,0,4,0,0,55,39,1,0
28,4,67791,15,4,6,12,1,4,0,0,40,39,0,0
42,2,445382,15,13,5,4,1,4,0,0,45,39,1,0
45,4,112283,9,13,4,12,0,4,0,0,55,39,0,0
26,4,157249,1,7,4,14,1,4,0,0,40,39,0,0
43,4,109872,11,9,2,7,0,2,0,0,45,39,0,0
23,4,119838,9,13,4,10,3,4,0,0,40,39,0,0
29,4,149943,15,10,4,8,1,3,0,1590,40,0,0,0
65,8,27012,5,4,6,5,4,4,0,0,50,39,0,1
31,4,91666,11,9,4,14,1,4,0,0,50,39,0,0
26,4,270276,11,9,4,1,1,4,0,0,40,39,0,1
39,4,260847,15,10,4,3,0,4,0,0,50,39,1,0
44,4,161819,11,9,2,7,0,4,0,0,40,39,1,0
45,4,339681,12,14,0,10,4,4,1506,0,45,39,0,1
26,6,219897,12,14,4,10,5,4,0,0,50,39,0,1
52,4,91683,0,6,2,14,0,4,7688,0,35,39,0,0
36,6,188834,9,5,2,14,0,4,0,0,50,39,0,0
38,4,187046,1,9,4,3,0,4,0,0,45,39,0,0
39,4,191807,11,11,4,7,4,4,0,0,48,39,0,0
52,5,179951,14,15,2,4,0,4,0,0,40,39,0,0
39,4,324420,3,2,2,3,0,4,0,0,45,26,0,0
41,4,66632,15,10,0,3,1,4,0,0,40,39,0,0
24,2,121718,12,14,2,4,0,4,0,1902,60,39,1,0
47,4,208426,9,13,2,12,0,4,4386,0,70,39,0,0
28,2,218990,8,11,2,11,0,2,0,0,46,39,0,0
25,2,34180,9,13,4,8,3,4,0,0,35,39,0,0
35,4,225330,11,13,4,1,1,4,0,0,40,39,0,1
32,4,120426,11,9,5,1,4,4,0,0,40,39,0,1
38,4,119741,12,14,4,3,0,2,0,0,40,39,1,0
44,4,32000,15,10,2,11,0,4,0,0,18,39,1,0
21,0,124242,15,10,4,0,3,4,0,0,40,39,0,1
27,4,278581,9,13,4,12,3,4,0,0,40,39,0,1
30,4,230224,9,10,4,4,1,4,0,0,55,39,1,0
30,4,204374,9,13,4,12,1,4,0,1741,48,39,0,0
45,4,188386,11,9,2,6,0,4,0,1628,45,39,0,0
44,4,129305,11,9,4,3,3,4,0,0,40,39,0,0
57,4,195176,12,14,4,10,1,4,0,0,80,39,0,0
43,4,166740,15,10,0,1,1,4,0,0,48,39,0,0
50,0,156008,1,7,2,0,2,2,0,0,40,39,0,1
28,4,162551,5,9,2,7,2,1,0,0,30,39,0,1
25,4,138992,11,9,2,13,2,4,0,0,48,39,1,1
59,4,197156,11,9,2,12,0,4,0,0,40,39,0,0
90,4,221832,9,13,2,4,0,4,0,0,45,39,0,0
38,2,255454,9,13,5,10,4,2,0,0,40,39,0,0
35,4,28160,9,13,3,4,4,4,0,0,40,39,0,1
50,4,159219,9,13,2,4,0,4,0,0,40,2,1,0
26,2,103148,11,9,4,1,1,4,0,0,40,39,0,1
39,4,165186,15,10,2,5,1,4,0,0,45,39,0,0
56,4,31782,0,6,2,12,0,4,0,0,40,39,0,0
24,4,249101,11,9,0,11,4,2,0,0,40,39,0,1
37,4,243190,11,9,4,1,5,4,7688,0,40,39,1,1
18,2,21095,1,7,4,1,0,4,0,0,25,39,0,1
37,4,377701,12,14,2,4,0,4,0,2415,60,39,1,0
57,4,176079,12,14,0,10,1,4,0,0,40,39,0,1
43,7,341995,11,9,4,1,4,2,0,0,40,39,0,1
29,7,303446,9,13,2,10,4,4,0,0,25,27,0,0
40,4,102606,12,14,2,3,0,4,0,0,40,39,1,0
44,6,483201,9,13,2,4,1,4,0,0,40,39,0,0
18,6,144608,11,9,2,0,0,4,0,0,6,39,0,0
17,4,226013,9,10,4,10,1,2,0,0,40,39,0,0
21,4,165475,11,9,2,7,0,4,0,0,40,39,0,0
66,5,98283,0,6,2,11,0,4,0,0,40,39,0,0
40,4,201495,1,7,4,14,3,1,0,0,35,39,0,0
68,4,213720,11,9,2,12,0,4,0,0,40,39,0,0
64,4,170483,11,9,4,8,1,4,0,0,38,39,0,1
26,4,214303,9,13,4,14,1,4,0,0,50,39,0,1
32,4,190511,15,10,2,4,0,4,0,0,40,39,1,0
32,4,242150,11,10,4,1,3,4,0,0,38,39,0,0
51,2,159755,12,14,2,10,0,4,0,0,40,39,1,0
50,4,147629,12,14,2,10,0,4,15024,0,45,39,1,0
49,4,268022,11,13,2,8,0,4,0,0,50,39,1,0
28,4,188711,9,13,4,14,4,4,0,0,20,39,0,0
29,4,452205,11,9,0,8,4,4,0,0,40,39,0,1
21,0,260847,15,10,4,12,3,4,0,0,30,39,0,0
34,4,291374,11,9,4,10,4,2,0,0,40,39,0,1
55,4,189933,0,6,2,3,0,4,0,0,40,39,0,0
45,4,133969,11,9,2,12,0,1,0,0,50,35,1,0
35,4,330664,15,9,4,12,1,4,0,0,40,39,0,0
31,0,672412,15,7,5,0,1,4,0,0,40,39,0,0
26,4,122999,12,14,4,10,1,4,8614,0,40,39,1,0
30,4,111415,11,9,2,8,0,4,0,0,40,11,0,0
33,4,217235,11,9,2,12,0,4,0,0,20,39,0,0
40,7,121956,9,13,2,10,1,1,13550,0,40,1,1,0
22,4,120172,9,13,4,4,0,4,0,0,40,39,0,0
35,4,343403,15,10,4,13,5,4,0,0,40,39,0,1
48,6,169982,1,7,2,5,0,4,0,0,50,39,1,0
39,2,473547,0,6,4,6,3,2,0,0,40,39,0,0
53,2,260106,14,15,0,10,1,4,0,0,50,39,0,1
49,1,168232,11,9,2,1,0,4,0,0,40,39,1,0
31,4,348491,9,13,4,4,1,2,0,0,40,39,0,1
36,4,24106,11,9,2,3,0,4,3103,0,40,39,1,0
60,5,197553,15,10,2,4,0,4,7688,0,50,39,1,0
29,4,421065,11,9,4,7,1,4,0,0,48,39,0,0
54,4,138852,15,10,2,12,0,4,0,0,45,39,1,0
28,0,166481,7,12,1,13,5,4,0,0,3,39,0,1
34,4,379412,11,9,2,3,0,4,0,0,50,39,0,0
30,4,181992,15,10,4,12,1,2,0,0,35,39,0,1
19,4,365640,11,9,4,9,1,4,0,0,45,0,0,1
26,4,236564,11,9,4,6,1,4,0,0,40,39,0,0
47,4,420537,15,10,4,12,1,4,0,0,70,39,1,0
50,4,112351,11,9,0,4,4,4,0,0,38,39,0,0
30,4,204704,9,13,4,4,4,4,0,0,45,39,1,1
44,4,54611,15,10,0,7,1,4,0,0,50,39,0,0
49,4,128132,11,9,2,12,0,4,0,0,44,39,1,0
75,6,30599,12,9,3,10,1,4,0,0,50,39,0,1
37,4,379522,9,13,2,12,0,4,0,0,55,39,1,0
30,7,196504,11,9,0,3,4,4,0,0,38,39,0,0
