age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,sex,income
20,4,298227,15,10,4,1,1,4,0,0,35,39,0,0
44,4,290521,11,9,6,4,4,2,0,0,40,39,1,0
51,4,56915,11,9,2,3,0,0,0,0,40,39,0,0
20,4,146538,11,9,2,7,0,4,0,0,40,39,0,0
31,0,468706,1,7,4,3,3,4,0,0,40,39,1,0
25,4,206399,11,9,4,6,3,2,0,0,40,39,1,0
45,5,197332,15,10,2,3,0,4,0,0,55,39,0,1
60,4,245062,11,8,2,3,0,4,0,0,40,39,0,1
42,4,197583,7,12,2,4,0,2,0,0,40,0,0,1
34,6,234885,11,9,2,3,3,4,0,0,40,2,1,1
51,4,72887,8,11,2,7,0,1,0,0,40,39,0,1
30,7,180374,11,9,2,4,5,4,0,0,40,39,1,0
38,4,213668,15,10,2,14,1,2,0,0,50,39,0,0
23,4,186886,11,9,2,6,0,4,0,0,60,39,0,0
25,0,115745,11,10,4,12,1,4,0,0,40,39,0,0
33,4,116632,7,12,4,5,3,4,0,0,40,39,0,0
54,5,288825,11,9,2,14,4,3,0,0,40,39,0,0
32,4,132601,9,9,4,3,5,4,0,0,11,39,0,0
50,4,193374,3,13,3,3,4,4,0,0,40,39,0,0
24,4,170070,9,13,4,13,1,4,0,0,20,39,1,0
37,4,126708,11,13,2,5,5,4,0,0,60,39,1,0
52,4,35598,11,9,0,7,4,4,0,0,40,39,0,0
38,4,33983,15,10,2,14,0,4,7688,0,40,39,0,0
29,4,192776,1,14,2,4,0,4,0,1977,45,39,0,1
30,4,118551,9,9,2,13,0,4,0,0,16,39,1,1
42,4,201965,15,10,2,10,3,4,0,0,60,39,0,1
22,0,139883,15,10,4,7,3,4,0,0,40,39,0,0
35,4,285020,11,13,4,3,1,4,0,0,40,39,0,0
30,4,303990,11,9,4,14,1,4,0,0,60,39,0,0
67,4,112584,8,11,0,4,1,4,0,0,65,39,1,0
46,4,279196,15,13,4,3,1,4,0,0,40,39,1,0
17,4,211870,6,9,4,8,0,4,0,0,6,39,0,0
22,4,276709,9,10,4,6,3,4,0,0,30,39,0,0
30,4,161155,0,6,4,14,1,4,0,0,40,39,0,0
29,4,197904,11,9,4,0,4,4,0,0,35,39,1,0
28,4,111746,7,12,2,3,0,2,0,0,45,16,0,0
43,6,170721,15,10,4,3,3,4,0,0,20,39,0,0
37,4,114357,9,13,4,8,4,4,0,0,20,39,0,0
41,4,193626,11,9,6,3,4,4,0,213,24,39,1,0
52,0,271749,2,5,4,1,2,2,594,0,40,39,0,0
25,4,324120,15,10,3,3,3,2,0,0,30,39,1,0
63,1,205975,11,2,2,0,0,4,0,0,55,39,0,0
59,2,286967,11,9,2,14,0,4,0,0,45,39,0,0
45,2,164427,9,13,0,10,4,4,0,0,40,39,1,0
38,4,91039,9,13,2,1,0,4,15024,0,60,39,0,1
40,4,347934,11,9,4,10,3,4,0,0,35,39,1,0
45,4,371373,11,14,0,1,1,4,0,0,40,39,0,0
50,4,32220,7,12,2,4,1,4,0,0,60,39,1,0
34,2,39623,11,9,0,10,4,4,0,0,25,39,1,0
33,4,178107,9,13,4,3,3,4,0,0,20,39,0,0
41,4,198830,11,9,0,1,4,4,0,0,36,39,1,0
20,7,212856,11,10,4,4,3,4,0,0,25,39,0,0
23,4,403107,4,7,2,8,3,4,0,0,40,8,0,0
26,4,64293,15,2,2,10,1,4,0,0,35,39,1,0
72,0,303588,15,9,2,0,0,4,0,0,20,39,0,0
24,4,324960,11,5,4,5,1,4,0,0,48,31,0,0
31,4,114060,11,9,0,14,0,4,0,0,40,39,0,0
52,4,98886,15,10,2,1,0,4,0,0,40,39,0,0
58,4,180980,15,10,0,8,4,4,0,0,42,10,1,0
25,4,181054,11,13,4,12,3,4,0,0,40,39,1,0
19,4,388093,8,13,0,8,1,4,0,0,40,39,0,0
19,4,249609,15,10,4,11,3,4,0,0,8,39,0,0
39,4,223242,15,10,2,4,0,2,0,0,40,39,0,0
47,2,543162,11,9,5,1,4,2,0,0,40,39,1,0
39,4,91996,11,9,0,8,4,3,0,0,40,39,1,0
47,4,141944,8,11,3,6,0,4,0,1380,42,39,0,0
53,0,391349,4,3,6,0,4,2,0,0,30,39,1,0
32,4,37070,8,11,4,3,3,4,0,0,45,39,0,0
61,4,337587,15,10,4,10,0,4,0,0,50,39,0,1
74,4,189346,8,13,0,3,3,4,0,0,45,39,0,0
57,0,222216,8,6,4,3,4,4,0,0,38,39,1,0
25,4,267044,15,10,2,1,1,0,0,0,20,39,1,0
20,0,214635,15,10,0,0,3,2,0,0,24,39,0,0
21,0,204226,15,10,4,0,4,4,0,0,35,39,1,0
34,4,108116,9,13,2,10,0,4,0,0,50,39,0,1
38,4,99146,9,13,2,4,1,4,15024,0,40,39,0,1
50,4,196232,11,10,2,14,0,4,0,0,50,39,0,1
24,4,175958,11,10,2,12,1,2,0,0,55,39,0,0
37,2,51543,15,10,2,13,0,4,0,0,10,39,0,1
44,4,177905,15,9,0,7,4,4,0,0,58,39,0,1
28,4,85812,11,10,2,12,5,4,0,0,40,30,1,0
42,4,221172,9,13,2,4,3,4,0,0,40,39,0,1
74,4,158926,15,9,2,1,1,4,0,0,9,39,1,0
38,2,145989,11,9,4,3,0,4,0,0,50,39,0,0
44,6,202692,14,2,2,10,1,4,0,0,40,39,0,0
44,4,109339,1,7,0,7,4,3,0,0,46,33,1,0
26,4,108658,11,13,4,1,1,4,0,0,40,39,0,0
36,4,197202,11,9,2,8,0,2,0,0,40,39,0,0
41,4,101739,7,10,2,4,5,4,0,0,50,39,1,1
67,4,339163,14,15,2,10,0,4,0,0,48,39,0,1
39,2,72593,0,8,2,13,0,4,0,0,50,39,0,0
57,4,255486,3,2,6,9,1,2,0,0,30,39,1,0
29,1,183522,8,11,5,3,1,4,0,0,50,39,0,0
31,4,41493,9,12,4,5,3,4,0,0,45,39,1,0
34,4,190027,11,9,4,0,4,2,0,0,40,39,1,0
44,4,210525,15,10,2,14,0,4,0,0,40,39,0,0
28,7,133937,10,16,4,10,3,4,0,0,40,39,0,0
30,4,237903,15,10,4,15,4,4,0,0,40,39,1,0
27,4,163862,11,9,4,14,1,4,0,0,40,39,0,0
27,4,201872,15,10,2,12,0,4,0,0,50,39,0,0
32,4,84179,11,9,4,6,0,1,0,0,45,39,1,0
58,4,71046,2,6,0,8,5,4,0,0,8,39,1,0
35,2,233327,15,10,2,11,0,4,0,0,40,39,0,0
17,4,259510,11,9,4,6,3,4,0,0,36,39,0,0
28,4,262882,15,10,4,8,4,4,0,0,50,39,0,0
21,6,245724,15,10,0,10,0,4,0,0,50,39,0,0
36,6,27053,11,9,5,8,4,4,0,0,40,39,1,0
72,4,184833,1,7,6,1,4,4,0,0,40,39,1,0
35,4,229328,11,9,2,7,5,2,0,0,40,39,1,0
33,4,319560,8,11,0,6,4,2,0,0,40,39,1,1
69,4,126675,1,10,4,7,1,4,0,0,40,39,1,0
35,4,54732,11,9,4,10,0,4,0,0,48,39,0,0
31,4,323069,11,9,5,1,4,4,0,0,40,0,1,0
64,4,148291,15,9,2,13,0,2,0,0,32,39,1,0
37,4,110643,1,4,2,8,1,4,0,0,40,26,0,0
28,4,114053,9,13,4,14,1,4,0,0,55,39,0,0
20,4,212960,11,13,2,12,0,4,0,0,35,39,0,1
47,4,264052,15,10,2,1,0,4,0,0,50,39,0,1
24,4,183355,11,9,4,6,1,2,0,0,40,39,1,0
48,6,334273,9,13,2,10,0,4,0,0,40,39,0,1
20,4,185330,11,9,4,6,3,0,0,0,30,39,0,0
43,5,188436,9,14,2,4,0,4,5013,0,45,39,0,0
45,4,35595,5,4,2,8,4,4,0,0,55,26,1,0
29,5,110663,11,9,5,4,1,4,0,0,35,39,0,0
47,4,87490,12,14,0,4,4,4,0,0,42,39,0,0
24,4,354351,11,10,4,3,3,4,0,0,40,39,0,0
51,4,95469,11,9,2,10,0,4,0,0,40,39,0,0
17,4,141388,1,7,4,12,3,4,0,0,12,39,0,0
37,4,22463,8,11,2,3,3,4,0,1977,40,39,0,1
27,4,158156,10,16,4,10,1,4,0,0,70,39,1,0
29,4,350162,9,13,2,4,5,4,0,1762,40,39,0,1
18,0,165532,2,8,4,10,3,4,0,0,25,39,0,0
36,6,28738,7,12,0,12,4,4,0,1590,35,39,1,0
58,4,283635,9,13,4,10,3,4,0,0,35,39,1,0
26,5,86646,15,10,2,8,4,4,0,0,45,39,0,0
65,0,195733,15,10,2,0,0,4,0,0,30,39,0,1
57,4,69884,9,9,2,1,5,4,0,0,40,39,0,1
59,4,199713,11,10,0,6,0,4,0,0,40,39,0,0
27,4,121124,12,9,2,7,0,4,0,0,25,39,0,0
42,6,340939,9,13,4,13,0,4,0,0,40,39,0,0
21,4,190511,15,10,4,0,3,4,0,0,24,39,1,0
36,4,55718,15,10,6,10,1,4,0,0,60,39,0,0
20,4,156764,1,7,4,10,3,4,0,0,40,39,0,0
52,4,25826,0,6,2,3,0,4,0,1887,47,39,0,1
57,4,103948,9,9,2,10,1,4,0,0,8,39,0,0
42,0,257910,11,9,2,0,3,4,0,0,40,39,0,0
25,0,105138,11,9,2,13,5,1,0,0,40,39,1,0
60,4,39352,5,4,2,10,1,4,0,0,48,39,0,1
20,4,319366,15,13,2,10,0,4,0,0,40,2,0,1
23,4,169995,15,13,4,1,3,4,0,0,40,11,1,0
27,4,267147,11,9,4,12,3,4,0,0,40,39,0,0
23,7,99399,11,9,2,0,4,0,0,0,25,0,1,0
42,4,214242,14,15,2,10,0,4,0,1902,50,39,0,1
25,4,200408,15,10,2,13,1,4,2174,0,40,39,0,0
49,4,136455,9,13,4,10,1,4,0,0,45,39,1,0
32,4,239824,9,13,4,13,1,4,0,0,40,11,0,0
19,4,217039,11,10,4,1,3,4,0,0,28,39,0,0
60,4,51290,5,4,2,8,1,4,0,0,40,39,1,0
42,9,175674,6,5,2,8,3,4,0,0,10,39,0,0
35,6,194404,7,12,4,5,1,4,0,0,40,39,0,0
48,4,45612,11,9,4,1,0,2,0,0,37,39,1,0
51,4,129591,11,14,2,3,0,4,0,0,50,39,0,1
22,4,182521,11,9,4,3,1,0,0,0,40,39,0,0
36,2,339772,11,9,5,6,1,4,0,0,42,39,0,0
17,4,29526,0,9,4,8,3,4,15024,0,21,39,1,0
52,4,200853,11,14,0,10,1,4,6849,0,60,39,1,0
24,4,247564,11,9,4,3,1,4,0,0,40,39,0,0
36,4,249909,11,9,4,6,0,4,0,0,50,39,0,0
26,2,52262,9,13,4,10,0,4,0,0,40,39,0,0
27,4,109881,15,13,4,8,3,4,0,0,50,39,1,0
39,4,207824,11,9,4,6,3,4,0,0,60,39,0,0
30,4,369027,11,9,2,14,0,2,0,0,45,39,0,0
24,7,114117,11,9,2,4,3,4,0,0,32,39,0,0
52,4,51048,9,13,2,12,0,4,0,2415,55,39,0,0
46,4,102388,11,9,2,6,0,4,15024,0,45,39,0,1
23,4,190483,9,13,4,12,5,4,0,0,20,39,1,0
41,4,462440,1,7,6,8,1,2,0,0,20,39,1,0
65,4,109351,6,5,6,9,4,2,0,0,24,39,1,0
39,4,34383,8,11,2,4,0,4,0,0,55,39,0,0
47,4,241832,6,5,3,6,4,4,0,0,40,8,0,0
30,4,124187,11,9,4,5,3,2,0,0,60,39,0,0
34,4,153614,11,9,2,1,0,4,0,0,45,39,0,1
38,6,267556,11,10,2,8,0,4,0,0,64,39,0,0
76,4,205469,15,10,2,10,1,4,0,0,40,39,0,1
49,4,96524,11,13,2,12,0,4,0,0,26,39,0,1
47,6,165039,15,10,5,6,4,2,0,0,40,39,1,0
49,1,120451,0,6,5,3,4,2,0,0,40,39,1,0
43,4,154374,15,10,2,3,0,4,15024,0,60,39,0,1
30,4,103649,11,3,2,1,5,2,0,0,40,39,1,1
58,6,35723,11,15,2,14,0,4,0,0,60,39,0,0
19,4,262601,11,9,4,8,3,4,0,0,14,39,1,0
21,4,226181,9,13,2,6,1,4,0,0,40,39,0,0
43,4,319854,15,13,0,10,0,4,15024,0,40,39,0,1
47,5,248145,4,10,2,14,0,4,0,0,50,5,0,0
52,6,289436,15,16,2,1,0,2,0,0,60,39,0,1
26,4,75654,11,9,0,3,1,4,0,0,55,39,0,0
60,4,199378,11,9,2,12,0,4,0,0,36,39,0,0
52,4,160968,12,10,4,6,3,4,0,0,40,39,0,0
36,4,188563,15,10,2,12,1,4,5178,0,50,39,0,1
31,4,55849,15,10,2,3,0,4,0,0,45,39,0,0
50,5,195322,10,16,5,10,3,4,0,0,40,39,0,1
31,2,402089,11,9,0,1,4,4,0,0,40,39,1,0
71,4,78277,11,9,2,6,0,4,0,0,15,39,0,0
58,0,158611,11,9,4,13,0,4,0,0,50,39,0,0
30,7,169496,9,13,4,13,0,4,0,0,40,39,0,1
20,4,130959,15,10,4,8,3,4,0,0,20,39,0,0
32,4,556660,11,9,4,10,2,4,4101,0,40,39,0,0
35,4,292472,10,16,2,1,0,1,0,0,40,36,0,1
38,7,143774,9,10,5,4,0,4,0,0,45,39,1,0
27,4,288341,11,9,4,15,0,4,0,0,32,39,1,0
29,7,71592,15,10,4,13,4,1,0,0,20,30,1,0
70,0,167358,6,5,6,0,1,4,1111,0,15,39,1,0
34,4,106742,11,9,0,3,0,4,0,0,48,39,0,0
44,4,219288,5,4,2,3,0,4,0,0,35,39,0,0
43,4,174524,11,9,4,7,0,4,0,0,40,39,0,1
44,6,335183,2,8,2,6,0,2,0,0,40,39,0,1
35,4,261293,6,14,4,12,1,4,0,0,60,39,0,0
27,4,210945,15,10,4,8,1,4,0,0,40,39,0,0
43,2,194360,15,14,4,10,1,4,0,0,30,39,0,0
20,4,81145,15,10,4,12,3,4,0,0,25,39,1,0
42,4,341204,7,12,0,10,4,4,8614,0,40,39,1,1
27,7,249362,15,10,0,14,0,4,3411,0,42,39,0,0
62,7,247019,11,9,2,3,0,4,0,0,40,39,0,1
20,0,114746,1,7,3,0,3,4,0,0,40,35,1,0
24,4,172146,6,5,4,7,4,4,0,1721,40,39,0,0
48,1,110457,0,10,0,4,1,4,0,0,40,39,0,0
17,0,446219,9,13,4,0,3,4,0,0,35,39,1,0
17,6,368700,1,7,4,5,3,4,0,0,10,39,0,0
25,4,37438,9,13,2,4,0,4,0,0,40,39,0,1
50,5,219420,11,9,2,12,3,4,0,0,50,39,0,1
22,4,360770,11,9,4,4,4,4,2597,0,40,39,1,0
17,4,102726,5,8,6,10,3,2,0,0,35,39,0,0
30,4,226267,15,10,2,6,0,4,0,0,40,26,0,0
31,4,125457,15,13,4,3,1,4,0,0,45,39,0,0
58,6,204021,11,9,6,10,1,4,0,0,50,39,0,0
33,4,92262,9,9,2,11,3,4,0,0,48,39,0,0
37,4,143766,8,11,2,3,0,4,0,0,40,32,0,1
39,6,190290,11,9,2,3,0,4,0,0,40,39,0,1
23,4,430828,15,10,5,4,1,2,0,0,55,39,0,0
17,4,59342,1,7,4,1,3,4,0,0,5,39,1,0
34,4,136721,11,9,0,4,1,4,20051,0,40,39,1,0
66,0,149422,5,4,4,0,1,4,0,0,4,39,0,0
45,2,86644,7,12,2,10,5,4,0,0,55,39,1,0
37,4,212311,12,9,0,4,1,4,0,0,35,6,0,0
26,4,167350,11,9,4,8,2,4,0,0,40,39,0,0
54,4,363087,15,10,2,5,0,4,0,0,40,39,0,0
27,6,140027,15,10,4,7,3,2,0,0,45,39,1,0
42,4,262425,12,10,2,10,0,4,0,0,50,39,0,0
20,4,316702,15,10,4,10,3,4,0,0,20,39,0,0
23,7,335453,9,13,2,13,1,4,0,0,20,39,1,0
25,0,202480,7,6,4,0,1,4,0,0,40,39,0,0
35,4,148351,12,14,4,10,1,4,0,0,25,39,0,1
31,4,118710,11,14,2,13,0,4,0,1902,40,39,0,1
30,4,189620,9,13,4,10,3,4,0,0,40,31,1,0
19,4,475028,11,9,4,12,3,4,0,0,20,39,1,0
36,2,258379,11,13,4,10,1,4,0,0,40,39,0,0
31,4,243605,9,10,6,12,4,4,0,0,40,5,1,0
21,4,163870,15,10,4,6,3,4,0,0,30,39,0,0
31,6,80145,15,9,2,3,0,4,0,0,40,39,0,0
46,4,295566,10,9,2,3,4,4,25236,0,65,39,1,1
44,4,63042,9,9,0,5,3,4,0,0,50,39,1,1
40,4,229148,11,8,2,8,0,2,0,0,40,39,0,0
45,4,242984,9,10,4,12,1,2,0,0,40,39,0,0
60,4,53197,11,10,2,3,4,4,0,0,35,39,0,0
18,4,208103,1,7,4,10,2,4,0,0,25,39,0,0
28,4,296450,9,13,2,10,2,4,0,0,40,39,0,0
36,4,289106,9,10,2,1,1,2,0,0,40,39,1,0
36,4,271767,9,13,5,10,0,4,0,0,40,0,0,0
40,4,144995,8,11,2,13,0,4,0,0,50,39,0,0
36,4,153535,9,13,0,1,0,4,0,0,35,39,1,0
31,4,295697,11,9,5,8,4,2,0,0,40,39,1,0
33,4,194141,7,9,2,4,0,4,0,0,30,39,0,0
19,6,378418,11,9,4,13,3,4,0,0,40,39,1,0
22,2,214399,15,10,4,12,3,4,0,0,15,39,1,0
34,4,145985,9,13,2,4,4,4,0,0,45,39,0,1
33,4,182556,11,9,4,8,1,4,0,0,40,39,0,0
27,4,125831,11,9,2,3,0,4,0,2051,60,39,0,0
29,4,271328,9,13,4,10,1,4,4650,0,40,39,0,0
50,2,50459,11,9,4,4,1,1,0,0,42,39,0,1
18,4,162140,9,13,2,4,0,4,7298,0,45,39,0,1
43,4,177937,9,13,4,1,1,4,0,0,40,0,0,1
44,4,111502,11,9,0,12,5,4,0,0,50,39,1,0
20,4,299047,15,10,4,8,1,4,0,0,37,39,1,0
31,2,223212,11,9,2,8,0,4,0,0,40,39,0,0
41,6,118474,15,7,2,4,1,4,0,0,50,0,0,1
23,4,352139,15,10,4,8,1,4,0,0,24,39,1,0
55,4,173093,15,10,0,1,1,1,0,0,40,39,1,0
26,4,181655,8,11,4,1,0,4,0,2377,40,39,0,0
25,4,332702,8,11,4,8,3,4,0,0,15,39,1,0
45,4,51164,15,10,0,0,5,2,0,0,40,39,1,0
35,4,234901,15,10,2,15,1,4,0,0,40,39,0,0
36,6,90159,12,10,4,7,3,2,0,0,36,11,1,0
43,7,260960,9,10,2,10,0,3,0,0,40,39,0,0
56,4,191503,11,10,6,8,4,2,594,0,20,39,1,0
42,4,179127,15,10,2,13,0,4,0,0,40,39,0,1
19,0,192453,15,10,0,8,2,4,0,0,25,39,1,0
55,6,200939,11,9,2,14,1,4,0,0,72,39,0,0
42,4,151408,8,14,4,4,1,4,14084,0,50,39,1,1
26,4,112847,8,11,4,3,3,4,0,0,40,39,0,0
17,4,316929,2,10,4,6,3,4,0,0,20,39,0,0
42,2,126319,9,13,2,10,5,4,0,0,40,39,1,1
55,6,197422,11,9,2,14,1,4,7688,0,70,39,0,1
32,4,267736,15,10,4,1,3,2,0,0,40,39,1,0
29,4,223669,1,7,4,10,3,2,0,0,40,14,0,0
46,9,193047,9,13,2,10,0,4,0,0,45,39,0,0
29,7,356089,15,13,2,4,0,4,7688,0,40,39,0,1
23,4,223515,9,10,2,10,4,4,0,0,20,39,0,0
58,6,87510,0,10,3,3,0,4,0,0,40,39,0,0
23,4,145111,11,9,4,1,4,4,0,0,50,39,0,0
39,4,48093,11,9,4,6,1,4,0,0,35,39,0,0
31,4,31757,8,11,0,3,3,4,0,0,40,39,0,0
41,4,285854,11,9,2,14,0,4,0,0,43,39,0,1
33,2,120064,6,10,4,10,0,4,0,0,40,39,1,0
46,1,101468,11,9,2,1,0,4,0,0,40,39,1,1
37,4,182123,11,9,4,5,1,4,0,0,40,39,0,0
36,4,101460,11,9,4,10,3,4,0,0,40,39,1,0
59,2,420537,11,6,2,1,1,4,0,0,40,39,1,1
56,2,203070,11,9,0,11,0,4,0,0,40,32,0,0
53,2,128272,7,16,2,4,3,4,0,0,40,39,0,1
51,6,386773,9,9,4,1,1,4,0,0,55,39,0,1
32,4,283268,0,11,4,8,4,4,0,0,42,39,1,0
31,7,301526,0,10,3,8,2,4,0,0,45,39,0,0
22,4,151790,15,9,2,12,5,4,0,0,30,11,1,0
47,6,106252,15,13,4,12,2,4,0,0,50,39,1,0
32,4,59732,14,9,4,7,1,4,0,0,40,39,0,0
26,4,171114,15,10,4,5,1,4,0,0,38,39,1,0
37,4,327323,4,12,5,5,1,4,0,0,38,39,0,0
60,4,175820,11,9,0,3,4,4,0,0,55,39,0,0
37,4,280282,8,11,2,13,5,4,0,0,24,39,1,1
55,4,116442,0,9,4,12,1,4,0,0,60,39,0,0
23,2,282579,8,11,0,5,1,4,0,0,56,39,0,0
36,4,63526,15,10,0,1,4,4,0,0,40,39,1,0
29,4,73585,12,13,2,10,0,4,0,0,40,39,0,0
43,4,226902,9,13,2,12,0,4,0,0,50,39,0,1
54,4,211494,15,10,4,13,1,4,0,0,40,39,0,0
43,7,146908,15,10,2,3,0,4,0,0,40,0,0,0
28,6,196690,8,11,4,7,1,2,0,0,55,39,1,0
33,4,130760,8,11,2,4,0,4,0,0,50,39,0,1
41,6,49572,15,10,2,4,0,4,0,0,60,39,0,0
40,4,237601,11,10,2,12,1,3,0,0,55,39,1,1
42,4,169628,15,10,0,1,1,2,0,0,38,39,1,0
61,2,36671,11,9,2,5,0,4,0,2352,50,39,0,0
18,4,231193,2,9,2,7,4,4,0,0,30,39,0,0
59,0,192130,11,9,2,0,0,4,0,0,16,39,0,0
21,0,149704,11,9,4,0,1,4,1055,0,40,39,1,0
48,4,207301,8,11,2,10,0,4,0,0,50,39,0,1
56,5,32185,9,13,2,13,0,4,0,0,40,39,0,0
18,0,196061,11,10,4,0,3,4,0,0,33,39,0,0
22,4,211046,11,9,4,12,1,4,2463,0,40,39,1,0
39,4,31577,8,9,2,14,0,4,0,0,60,39,0,1
22,4,162343,15,10,4,8,2,2,0,0,20,39,0,0
61,4,128831,8,9,4,11,0,4,0,0,60,39,0,0
25,4,316688,11,1,5,8,1,4,0,0,40,39,0,0
46,1,90758,12,14,4,6,0,4,0,0,45,39,0,1
43,4,274363,9,13,2,4,0,4,0,1902,40,39,0,1
43,4,154538,7,12,0,3,1,4,0,0,40,39,0,0
23,4,139324,15,9,4,8,3,4,0,0,30,39,0,0
68,6,315859,1,7,4,5,4,4,0,0,20,39,0,0
31,4,51471,11,9,6,1,4,4,0,0,38,39,1,0
17,4,58582,1,7,4,12,3,4,0,0,20,39,1,0
32,4,231043,11,9,2,3,0,4,5178,0,48,39,0,1
50,0,23780,12,14,4,0,2,4,0,0,40,39,0,0
42,4,169879,9,9,2,10,0,4,0,0,47,0,0,1
64,4,86150,11,13,2,10,0,4,0,0,40,39,0,1
20,4,138768,11,9,4,14,3,4,0,0,30,39,0,0
41,4,191571,11,10,5,8,3,4,0,0,36,39,1,0
22,0,219941,15,10,4,12,3,4,0,0,40,39,0,0
43,4,180032,15,10,0,4,1,4,0,0,45,39,0,0
22,4,137510,15,10,4,1,3,4,0,0,20,39,0,0
17,4,32607,0,6,4,5,0,4,0,0,20,39,0,0
47,6,93208,11,10,2,7,5,4,0,0,35,22,1,0
41,4,254440,8,4,4,12,1,4,0,0,60,39,1,0
56,4,81973,15,10,2,10,0,4,0,0,50,39,0,1
63,4,169871,11,16,2,1,4,4,0,0,45,39,0,0
47,4,191277,11,9,2,14,0,4,0,0,50,39,0,1
48,4,99184,8,11,4,1,4,4,0,0,40,39,0,0
31,4,171871,15,9,5,10,1,4,0,0,46,39,1,0
29,4,154411,8,11,4,13,0,4,0,0,40,39,0,0
30,4,129227,11,9,6,0,1,4,0,0,40,39,1,0
32,4,306646,11,9,2,4,0,4,0,1672,45,39,0,0
57,4,34269,11,9,4,14,3,4,0,653,42,39,0,1
62,4,174355,11,9,6,8,1,4,0,0,40,39,1,0
49,4,680390,11,9,5,13,4,4,0,0,24,39,1,0
43,4,233130,15,10,4,1,1,4,0,0,25,39,0,0
24,4,165474,9,13,4,12,3,4,0,0,40,39,0,0
42,6,257780,1,11,2,0,0,4,0,0,40,39,0,0
53,4,194259,12,10,2,1,0,4,4386,0,40,39,1,1
26,4,280093,15,10,4,6,3,4,0,0,40,39,0,0
73,6,177387,11,9,2,10,0,4,0,0,40,39,0,0
72,4,28929,1,9,6,0,5,4,0,0,24,39,1,0
65,4,105304,11,9,2,7,0,4,0,0,40,39,0,0
25,4,499233,11,13,0,9,1,4,0,0,45,39,0,0
41,4,180572,9,9,0,10,1,4,0,0,50,39,1,1
24,4,321435,9,13,2,4,3,4,0,0,50,39,0,0
63,4,36556,11,9,6,5,1,4,0,0,6,39,0,0
17,4,198124,1,13,4,12,3,4,0,0,20,39,0,0
34,4,135162,11,10,2,3,0,4,0,0,50,39,0,0
23,7,459248,15,10,2,10,0,4,0,0,40,39,0,1
34,6,306868,9,13,6,14,3,4,0,0,40,39,1,0
55,0,387569,11,9,2,3,0,4,4386,0,40,39,0,1
43,4,102895,10,10,0,10,0,4,0,0,40,39,0,0
40,2,33274,15,9,0,8,0,4,0,0,50,39,1,0
37,4,138192,9,11,2,3,0,1,0,0,45,39,0,1
39,4,138192,9,13,2,1,0,4,0,0,40,39,0,0
31,4,118966,11,10,4,7,0,4,0,0,18,39,0,0
61,4,99784,12,14,6,10,1,4,0,0,40,39,1,1
27,4,90980,8,11,0,1,1,4,0,0,50,39,1,0
46,6,177407,11,13,2,12,0,2,0,0,50,39,0,0
28,4,96467,9,13,4,10,1,4,0,0,40,39,1,0
48,7,327886,11,16,0,10,3,4,0,0,50,39,0,1
34,4,111567,11,9,4,14,3,4,0,0,40,39,0,0
34,2,166545,11,9,4,1,3,4,0,0,40,39,1,0
59,4,142182,11,9,2,8,0,4,0,0,40,39,0,1
34,4,188798,15,13,4,10,0,4,0,0,40,39,1,0
49,4,38563,11,13,4,4,1,4,0,0,56,39,1,1
18,4,216284,1,9,4,10,3,4,0,0,50,39,1,0
43,4,191547,15,9,2,5,0,4,0,0,40,26,0,0
48,4,382802,1,7,2,10,0,4,0,0,50,39,0,0
20,5,126840,15,10,2,6,0,4,0,0,70,39,0,0
33,4,226500,9,14,2,7,0,4,0,0,40,39,0,0
24,4,309055,15,10,4,1,1,4,0,0,15,39,1,0
48,4,76641,0,9,4,6,1,4,0,0,40,39,0,0
17,4,368700,1,7,4,12,3,4,0,0,28,39,0,0
39,4,176186,15,13,2,5,0,4,0,0,50,39,0,1
20,6,266855,9,13,5,10,0,4,0,0,40,39,0,0
44,4,157778,9,14,0,4,0,4,0,0,40,39,0,1
24,4,121313,15,10,4,0,3,4,0,0,50,39,0,0
38,6,153078,12,14,2,12,0,4,10605,0,40,39,0,1
51,6,160724,15,13,2,12,0,1,0,2415,40,39,0,1
44,4,282753,4,3,0,8,4,2,0,0,25,39,0,0
41,4,194636,9,13,2,4,0,4,0,0,60,39,0,1
23,4,165695,9,10,4,8,4,2,0,0,64,39,1,0
38,4,411797,8,11,2,1,1,4,0,0,40,39,1,0
39,4,117683,11,5,2,14,0,4,0,0,40,39,0,1
24,4,376540,11,12,2,1,1,4,0,0,30,39,1,0
49,4,84257,15,7,0,7,1,4,0,0,40,39,1,0
32,4,191529,9,13,4,1,2,4,0,0,40,30,0,1
27,1,96226,11,9,2,3,0,4,0,0,40,39,0,0
38,4,70100,9,13,2,12,0,4,0,0,50,39,0,1
33,6,82049,15,10,2,3,5,4,0,0,60,39,1,0
63,0,162312,15,10,2,10,0,4,0,0,15,39,0,0
23,4,205865,9,9,4,4,3,4,0,0,30,39,0,0
33,2,347321,15,10,2,3,0,4,0,0,60,0,0,0
21,6,406468,11,9,0,12,0,4,0,0,40,39,0,0
29,4,155818,8,11,0,6,1,4,2174,0,45,39,1,0
20,4,144397,11,10,4,12,1,2,0,0,30,39,1,0
35,6,243988,9,9,4,3,1,4,0,0,40,39,0,0
28,4,164170,8,11,2,1,5,1,0,0,40,39,1,0
